AphiaID	ScientificName	Authority	DrID	Longitude	Source	Kingdom	Phylum	Class	Order	Family	Genus	Subgenus	Species	Subspecies
102947	Pardalisca cuspidata	Krøyer, 1842	774318		Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec	Animalia	Arthropoda	Malacostraca	Amphipoda	Pardaliscidae	Pardalisca		cuspidata	
102911	Paroediceros lynceus	(Sars, 1858)	774314		Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec	Animalia	Arthropoda	Malacostraca	Amphipoda	Oedicerotidae	Paroediceros		lynceus	
102911	Paroediceros lynceus	(Sars, 1858)	749181		Mark, S., Provencher, L., Albert, E. et Nozères, C. 2010. Cadre de suivi écologique de la zone de protection marine Manicouagan (Québec) : bilan des connaissances et identification des composantes écologiques à suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p	Animalia	Arthropoda	Malacostraca	Amphipoda	Oedicerotidae	Paroediceros		lynceus	
102911	Paroediceros lynceus	(Sars, 1858)	749535		Mark, S., Provencher, L., Albert, E. et Nozères, C. 2010. Cadre de suivi écologique de la zone de protection marine Manicouagan (Québec) : bilan des connaissances et identification des composantes écologiques à suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p	Animalia	Arthropoda	Malacostraca	Amphipoda	Oedicerotidae	Paroediceros		lynceus	
102913	Paroediceros propinquus	(Goës, 1866)	774315		Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec	Animalia	Arthropoda	Malacostraca	Amphipoda	Oedicerotidae	Paroediceros		propinquus	
130036	Parougia caeca	(Webster & Benedict, 1884)	748979		Mark, S., Provencher, L., Albert, E. et Nozères, C. 2010. Cadre de suivi écologique de la zone de protection marine Manicouagan (Québec) : bilan des connaissances et identification des composantes écologiques à suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p	Animalia	Annelida	Polychaeta	Eunicida	Dorvilleidae	Parougia		caeca	
130036	Parougia caeca	(Webster & Benedict, 1884)	749333		Mark, S., Provencher, L., Albert, E. et Nozères, C. 2010. Cadre de suivi écologique de la zone de protection marine Manicouagan (Québec) : bilan des connaissances et identification des composantes écologiques à suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p	Animalia	Annelida	Polychaeta	Eunicida	Dorvilleidae	Parougia		caeca	
130037	Parougia eliasoni	(Oug, 1978)	774621		Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec	Animalia	Annelida	Polychaeta	Eunicida	Dorvilleidae	Parougia		eliasoni	
181343	Parvicardium pinnulatum	(Conrad, 1831)	775096		Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec	Animalia	Mollusca	Bivalvia	Cardiida	Cardiidae	Parvicardium		pinnulatum	
107676	Pasiphaea multidentata	Esmark, 1866	774404		Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec	Animalia	Arthropoda	Malacostraca	Decapoda	Pasiphaeidae	Pasiphaea		multidentata	
107676	Pasiphaea multidentata	Esmark, 1866	769229		Préfontaine, G. & P. Brunel. (1962). Liste d'invertébrés marins recueillis dans l'estuaire du Saint-Laurent de 1929 à 1934. Naturaliste Canadien, Quebec 89(8-9):237-263, fig. 1.	Animalia	Arthropoda	Malacostraca	Decapoda	Pasiphaeidae	Pasiphaea		multidentata	
107678	Pasiphaea tarda	Krøyer, 1845	774405		Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec	Animalia	Arthropoda	Malacostraca	Decapoda	Pasiphaeidae	Pasiphaea		tarda	
163624	Pauliella taeniata	(Grunow) F.E.Round & P.W.Basson, 1997	708514		Bérard-Therriault, L., Poulin, M. and Bossé, L. 1999. Guide d’intentification du phytoplankton marin de l’estuaire et du golfe du Saint-Laurent incluant également certains protozoaires. Publ. spéc. Can. Sci. halieut. Aquatic. 128. 387 p. 	Chromista	Ochrophyta	Bacillariophyceae	Lithodesmiales	Lithodesmiaceae	Pauliella		taeniata	
334421	Pectinaria gouldii	(Verrill, 1874)	775128		Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec	Animalia	Annelida	Polychaeta	Terebellida	Pectinariidae	Pectinaria		gouldii	
334421	Pectinaria gouldii	(Verrill, 1874)	769736		Préfontaine, G. & P. Brunel. (1962). Liste d'invertébrés marins recueillis dans l'estuaire du Saint-Laurent de 1929 à 1934. Naturaliste Canadien, Quebec 89(8-9):237-263, fig. 1.	Animalia	Annelida	Polychaeta	Terebellida	Pectinariidae	Pectinaria		gouldii	
130593	Pectinaria granulata	(Linnaeus, 1767)	749048		Mark, S., Provencher, L., Albert, E. et Nozères, C. 2010. Cadre de suivi écologique de la zone de protection marine Manicouagan (Québec) : bilan des connaissances et identification des composantes écologiques à suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p	Animalia	Annelida	Polychaeta	Terebellida	Pectinariidae	Pectinaria		granulata	
130593	Pectinaria granulata	(Linnaeus, 1767)	749402		Mark, S., Provencher, L., Albert, E. et Nozères, C. 2010. Cadre de suivi écologique de la zone de protection marine Manicouagan (Québec) : bilan des connaissances et identification des composantes écologiques à suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p	Animalia	Annelida	Polychaeta	Terebellida	Pectinariidae	Pectinaria		granulata	
103894	Pelonaia corrugata	Goodsir & Forbes, 1841	774349		Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec	Animalia	Chordata	Ascidiacea	Stolidobranchia	Styelidae	Pelonaia		corrugata	
103894	Pelonaia corrugata	Goodsir & Forbes, 1841	769183		Préfontaine, G. & P. Brunel. (1962). Liste d'invertébrés marins recueillis dans l'estuaire du Saint-Laurent de 1929 à 1934. Naturaliste Canadien, Quebec 89(8-9):237-263, fig. 1.	Animalia	Chordata	Ascidiacea	Stolidobranchia	Styelidae	Pelonaia		corrugata	
103894	Pelonaia corrugata	Goodsir & Forbes, 1841	749573		Mark, S., Provencher, L., Albert, E. et Nozères, C. 2010. Cadre de suivi écologique de la zone de protection marine Manicouagan (Québec) : bilan des connaissances et identification des composantes écologiques à suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p	Animalia	Chordata	Ascidiacea	Stolidobranchia	Styelidae	Pelonaia		corrugata	
103894	Pelonaia corrugata	Goodsir & Forbes, 1841	749219		Mark, S., Provencher, L., Albert, E. et Nozères, C. 2010. Cadre de suivi écologique de la zone de protection marine Manicouagan (Québec) : bilan des connaissances et identification des composantes écologiques à suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p	Animalia	Chordata	Ascidiacea	Stolidobranchia	Styelidae	Pelonaia		corrugata	
134798	Peltogaster paguri	Rathke, 1842	774737		Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec	Animalia	Arthropoda		Kentrogonida	Peltogastridae	Peltogaster		paguri	
157786	Peniculus clavatus	(Müller, 1779)	774968		Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec	Animalia	Arthropoda		Siphonostomatoida	Pennellidae	Peniculus		clavatus	
157786	Peniculus clavatus	(Müller, 1779)	769658		Préfontaine, G. & P. Brunel. (1962). Liste d'invertébrés marins recueillis dans l'estuaire du Saint-Laurent de 1929 à 1934. Naturaliste Canadien, Quebec 89(8-9):237-263, fig. 1.	Animalia	Arthropoda		Siphonostomatoida	Pennellidae	Peniculus		clavatus	
128515	Pennatula aculeata	Danielssen, 1860	774600		Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec	Animalia	Cnidaria	Anthozoa	Pennatulacea	Pennatulidae	Pennatula		aculeata	
128515	Pennatula aculeata	Danielssen, 1860	749584		Mark, S., Provencher, L., Albert, E. et Nozères, C. 2010. Cadre de suivi écologique de la zone de protection marine Manicouagan (Québec) : bilan des connaissances et identification des composantes écologiques à suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p	Animalia	Cnidaria	Anthozoa	Pennatulacea	Pennatulidae	Pennatula		aculeata	
128515	Pennatula aculeata	Danielssen, 1860	769355		Préfontaine, G. & P. Brunel. (1962). Liste d'invertébrés marins recueillis dans l'estuaire du Saint-Laurent de 1929 à 1934. Naturaliste Canadien, Quebec 89(8-9):237-263, fig. 1.	Animalia	Cnidaria	Anthozoa	Pennatulacea	Pennatulidae	Pennatula		aculeata	
128515	Pennatula aculeata	Danielssen, 1860	749230		Mark, S., Provencher, L., Albert, E. et Nozères, C. 2010. Cadre de suivi écologique de la zone de protection marine Manicouagan (Québec) : bilan des connaissances et identification des composantes écologiques à suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p	Animalia	Cnidaria	Anthozoa	Pennatulacea	Pennatulidae	Pennatula		aculeata	
128516	Pennatula grandis	Ehrenberg, 1834	774601		Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec	Animalia	Cnidaria	Anthozoa	Pennatulacea	Pennatulidae	Pennatula		grandis	
128516	Pennatula grandis	Ehrenberg, 1834	749231		Mark, S., Provencher, L., Albert, E. et Nozères, C. 2010. Cadre de suivi écologique de la zone de protection marine Manicouagan (Québec) : bilan des connaissances et identification des composantes écologiques à suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p	Animalia	Cnidaria	Anthozoa	Pennatulacea	Pennatulidae	Pennatula		grandis	
128516	Pennatula grandis	Ehrenberg, 1834	749585		Mark, S., Provencher, L., Albert, E. et Nozères, C. 2010. Cadre de suivi écologique de la zone de protection marine Manicouagan (Québec) : bilan des connaissances et identification des composantes écologiques à suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p	Animalia	Cnidaria	Anthozoa	Pennatulacea	Pennatulidae	Pennatula		grandis	
135999	Pennella filosa	(Linnaeus, 1758)	774752		Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec	Animalia	Arthropoda		Siphonostomatoida	Pennellidae	Pennella		filosa	
124655	Pentamera calcigera	Stimpson, 1851	749595		Mark, S., Provencher, L., Albert, E. et Nozères, C. 2010. Cadre de suivi écologique de la zone de protection marine Manicouagan (Québec) : bilan des connaissances et identification des composantes écologiques à suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p	Animalia	Echinodermata	Holothuroidea	Dendrochirotida	Phyllophoridae	Pentamera		calcigera	
124655	Pentamera calcigera	Stimpson, 1851	749241		Mark, S., Provencher, L., Albert, E. et Nozères, C. 2010. Cadre de suivi écologique de la zone de protection marine Manicouagan (Québec) : bilan des connaissances et identification des composantes écologiques à suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p	Animalia	Echinodermata	Holothuroidea	Dendrochirotida	Phyllophoridae	Pentamera		calcigera	
159828	Peprilus triacanthus	(Peck, 1804)	659513		Nozères C., Archambault D., Chouinard P.-M., Gauthier J., Miller R., Parent E., Schwab P., Savard L., and Dutil J.-D. 2010. Identification guide for marine fishes of the estuary and northern Gulf of St. Lawrence and sampling protocols used during trawl surveys between 2004 and 2008. Can. Tech. Rep. Fish. Aquat. Sci. 2866: xi + 243 p	Animalia	Chordata	Actinopteri	Perciformes	Stromateidae	Peprilus		triacanthus	
159828	Peprilus triacanthus	(Peck, 1804)	775067		Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec	Animalia	Chordata	Actinopteri	Perciformes	Stromateidae	Peprilus		triacanthus	
135294	Periphylla periphylla	(Péron & Lesueur, 1810)	774738		Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec	Animalia	Cnidaria	Scyphozoa	Coronatae	Periphyllidae	Periphylla		periphylla	
135294	Periphylla periphylla	(Péron & Lesueur, 1810)	769480		Préfontaine, G. & P. Brunel. (1962). Liste d'invertébrés marins recueillis dans l'estuaire du Saint-Laurent de 1929 à 1934. Naturaliste Canadien, Quebec 89(8-9):237-263, fig. 1.	Animalia	Cnidaria	Scyphozoa	Coronatae	Periphyllidae	Periphylla		periphylla	
156939	Periploma fragile	(Totten, 1835)	774926		Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec	Animalia	Mollusca	Bivalvia		Periplomatidae	Periploma		fragile	
156958	Periploma papyratium	(Say, 1822)	769630		Préfontaine, G. & P. Brunel. (1962). Liste d'invertébrés marins recueillis dans l'estuaire du Saint-Laurent de 1929 à 1934. Naturaliste Canadien, Quebec 89(8-9):237-263, fig. 1.	Animalia	Mollusca	Bivalvia		Periplomatidae	Periploma		papyratium	
130320	Petaloproctus tenuis	(Théel, 1879)	749356		Mark, S., Provencher, L., Albert, E. et Nozères, C. 2010. Cadre de suivi écologique de la zone de protection marine Manicouagan (Québec) : bilan des connaissances et identification des composantes écologiques à suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p	Animalia	Annelida	Polychaeta		Maldanidae	Petaloproctus		tenuis	
130320	Petaloproctus tenuis	(Théel, 1879)	749002		Mark, S., Provencher, L., Albert, E. et Nozères, C. 2010. Cadre de suivi écologique de la zone de protection marine Manicouagan (Québec) : bilan des connaissances et identification des composantes écologiques à suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p	Animalia	Annelida	Polychaeta		Maldanidae	Petaloproctus		tenuis	
110593	Petalosarsia declivis	(Sars, 1865)	774415		Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec	Animalia	Arthropoda	Malacostraca	Cumacea	Pseudocumatidae	Petalosarsia		declivis	
110593	Petalosarsia declivis	(Sars, 1865)	749195		Mark, S., Provencher, L., Albert, E. et Nozères, C. 2010. Cadre de suivi écologique de la zone de protection marine Manicouagan (Québec) : bilan des connaissances et identification des composantes écologiques à suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p	Animalia	Arthropoda	Malacostraca	Cumacea	Pseudocumatidae	Petalosarsia		declivis	
110593	Petalosarsia declivis	(Sars, 1865)	749549		Mark, S., Provencher, L., Albert, E. et Nozères, C. 2010. Cadre de suivi écologique de la zone de protection marine Manicouagan (Québec) : bilan des connaissances et identification des composantes écologiques à suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p	Animalia	Arthropoda	Malacostraca	Cumacea	Pseudocumatidae	Petalosarsia		declivis	
156961	Petricolaria pholadiformis	(Lamarck, 1818)	774927		Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec	Animalia	Mollusca	Bivalvia	Venerida	Veneridae	Petricolaria		pholadiformis	
101174	Petromyzon marinus	Linnaeus, 1758	774243		Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec	Animalia	Chordata	Petromyzonti	Petromyzontiformes	Petromyzontidae	Petromyzon		marinus	
101174	Petromyzon marinus	Linnaeus, 1758	659514		Nozères C., Archambault D., Chouinard P.-M., Gauthier J., Miller R., Parent E., Schwab P., Savard L., and Dutil J.-D. 2010. Identification guide for marine fishes of the estuary and northern Gulf of St. Lawrence and sampling protocols used during trawl surveys between 2004 and 2008. Can. Tech. Rep. Fish. Aquat. Sci. 2866: xi + 243 p	Animalia	Chordata	Petromyzonti	Petromyzontiformes	Petromyzontidae	Petromyzon		marinus	
159653	Pharurus pallasii	(Van Beneden, 1870) Arnold & Gaskin, 1975	775058		Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec	Animalia	Nematoda	Secernentea	Strongylida	Pseudaliidae	Pharurus		pallasii	
410749	Phascolion (Phascolion) strombus strombus	(Montagu, 1804)	775148		Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec	Animalia	Sipuncula	Sipunculidea	Golfingiida	Phascolionidae	Phascolion	Phascolion	strombus	strombus
410749	Phascolion (Phascolion) strombus strombus	(Montagu, 1804)	749662		Mark, S., Provencher, L., Albert, E. et Nozères, C. 2010. Cadre de suivi écologique de la zone de protection marine Manicouagan (Québec) : bilan des connaissances et identification des composantes écologiques à suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p	Animalia	Sipuncula	Sipunculidea	Golfingiida	Phascolionidae	Phascolion	Phascolion	strombus	strombus
